Date,Daily Change,Change Rounded,Close/Last,Open,High,Low
09/30/2021,-1.444400973,-1.444,4307.54,4370.67,4382.55,4306.24
09/29/2021,-0.0676231716,-0.068,4359.46,4362.41,4385.57,4355.08
09/28/2021,-1.513958466,-1.514,4352.63,4419.54,4419.54,4346.33
09/27/2021,0.02228665592,0.022,4443.11,4442.12,4457.3,4436.19
09/24/2021,0.3929662644,0.393,4455.48,4438.04,4463.12,4430.27
09/23/2021,0.958302604,0.958,4448.98,4406.75,4465.4,4406.75
09/22/2021,0.645917622,0.646,4395.64,4367.43,4416.75,4367.43
09/21/2021,-0.4631439381,-0.463,4354.19,4374.45,4394.87,4347.96
09/20/2021,-1.02703869,-1.027,4357.73,4402.95,4402.95,4305.91
09/17/2021,-0.8221954745,-0.822,4432.99,4469.74,4471.52,4427.76
09/16/2021,-0.07460202944,-0.075,4473.75,4477.09,4485.87,4443.8
09/15/2021,0.7467133147,0.747,4480.7,4447.49,4486.87,4438.37
09/14/2021,-0.8099425584,-0.81,4443.05,4479.33,4485.68,4435.46
09/13/2021,-0.1358716906,-0.136,4468.73,4474.81,4492.99,4445.7
09/10/2021,-1.072572844,-1.073,4458.58,4506.92,4520.47,4457.66
09/09/2021,-0.4374011194,-0.437,4493.28,4513.02,4529.9,4492.07
09/08/2021,-0.08897565122,-0.089,4514.07,4518.09,4521.79,4493.95
09/07/2021,-0.3384501409,-0.338,4520.03,4535.38,4535.38,4513
09/03/2021,0.06641043857,0.066,4535.43,4532.42,4541.45,4521.3
09/02/2021,0.05447151603,0.054,4536.95,4534.48,4545.85,4524.66
09/01/2021,-0.1040010599,-0.104,4524.09,4528.8,4537.11,4522.02
08/31/2021,-0.1560792538,-0.156,4522.68,4529.75,4531.39,4515.8
08/30/2021,0.3329818156,0.333,4528.79,4513.76,4537.36,4513.76
08/27/2021,0.7883149684,0.788,4509.37,4474.1,4513.33,4474.1
08/26/2021,-0.528511822,-0.529,4470,4493.75,4495.9,4468.99
08/25/2021,0.1278268325,0.128,4496.19,4490.45,4501.71,4485.66
08/24/2021,0.04080813487,0.041,4486.23,4484.4,4492.81,4482.28
08/23/2021,0.6570358336,0.657,4479.53,4450.29,4489.88,4450.29
08/20/2021,0.7053526083,0.705,4441.67,4410.56,4444.35,4406.8
08/19/2021,0.5330363907,0.533,4405.8,4382.44,4418.61,4367.73
08/18/2021,-0.915797106,-0.916,4400.27,4440.94,4454.32,4397.59
08/17/2021,-0.3146486423,-0.315,4448.08,4462.12,4462.12,4417.83
08/16/2021,0.4047829839,0.405,4479.71,4461.65,4480.26,4437.66
08/13/2021,0.07077521255,0.071,4468,4464.84,4468.37,4460.82
08/12/2021,0.3317529149,0.332,4460.83,4446.08,4461.77,4435.96
08/11/2021,0.1242633122,0.124,4447.7,4442.18,4449.44,4436.42
08/10/2021,0.02164214266,0.022,4436.75,4435.79,4445.21,4430.03
08/09/2021,-0.1221334139,-0.122,4432.35,4437.77,4439.39,4424.74
08/06/2021,0.1682068696,0.168,4436.52,4429.07,4440.82,4429.07
08/05/2021,0.4590755887,0.459,4429.1,4408.86,4429.76,4408.86
08/04/2021,-0.3009544945,-0.301,4402.66,4415.95,4416.17,4400.23
08/03/2021,0.6922786234,0.692,4423.15,4392.74,4423.79,4373
08/02/2021,-0.4470303118,-0.447,4387.16,4406.86,4422.18,4384.81
07/30/2021,0.003185351026,0.003,4395.26,4395.12,4412.25,4389.65
07/29/2021,0.3533480637,0.353,4419.15,4403.59,4429.97,4403.59
07/28/2021,-0.05246482472,-0.052,4400.64,4402.95,4415.47,4387.01
07/27/2021,-0.337833248,-0.338,4401.46,4416.38,4416.38,4372.51
07/26/2021,0.2884628468,0.288,4422.3,4409.58,4422.73,4405.45
07/23/2021,0.6982105359,0.698,4411.79,4381.2,4415.18,4381.2
07/22/2021,0.1423897168,0.142,4367.48,4361.27,4369.87,4350.06
07/21/2021,0.636323546,0.636,4358.69,4331.13,4359.7,4331.13
07/20/2021,1.358698838,1.359,4323.06,4265.11,4336.84,4262.05
07/19/2021,-0.8823666325,-0.882,4258.49,4296.4,4296.4,4233.13
07/16/2021,-0.9220525572,-0.922,4327.16,4367.43,4375.09,4322.53
07/15/2021,-0.2057669683,-0.206,4360.03,4369.02,4369.02,4340.7
07/14/2021,-0.1326450706,-0.133,4374.3,4380.11,4393.68,4362.36
07/13/2021,-0.2707101233,-0.271,4369.21,4381.07,4392.37,4366.92
07/12/2021,0.2794797377,0.279,4384.63,4372.41,4386.68,4364.03
07/09/2021,0.9278464815,0.928,4369.55,4329.38,4371.6,4329.38
07/08/2021,-0.005785604029,-0.006,4320.82,4321.07,4330.88,4289.37
07/07/2021,0.1636401663,0.164,4358.13,4351.01,4361.88,4329.79
07/06/2021,-0.2965710692,-0.297,4343.54,4356.46,4356.46,4314.37
07/02/2021,0.594924421,0.595,4352.34,4326.6,4355.43,4326.6
07/01/2021,0.4466683563,0.447,4319.94,4300.73,4320.66,4300.73
06/30/2021,0.1596494704,0.16,4297.5,4290.65,4302.43,4287.96
06/29/2021,-0.03284255837,-0.033,4291.8,4293.21,4300.52,4287.04
06/28/2021,0.1332586525,0.133,4290.61,4284.9,4292.14,4274.67
06/25/2021,0.146217642,0.146,4280.7,4274.45,4286.12,4271.16
06/24/2021,0.2236332415,0.224,4266.49,4256.97,4271.28,4256.97
06/23/2021,-0.1748535631,-0.175,4241.84,4249.27,4256.6,4241.43
06/22/2021,0.5167340891,0.517,4246.44,4224.61,4255.84,4217.27
06/21/2021,1.231370106,1.231,4224.79,4173.4,4226.24,4173.4
06/18/2021,-0.911581581,-0.912,4166.45,4204.78,4204.78,4164.4
06/17/2021,0.03530496141,0.035,4221.86,4220.37,4232.29,4196.05
06/16/2021,-0.5923928009,-0.592,4223.7,4248.87,4251.89,4202.45
06/15/2021,-0.2042168788,-0.204,4246.59,4255.28,4257.16,4238.35
06/14/2021,0.1610051997,0.161,4255.15,4248.31,4255.59,4234.07
06/11/2021,0.1070022862,0.107,4247.44,4242.9,4248.38,4232.25
06/10/2021,0.2511493274,0.251,4239.18,4228.56,4249.74,4220.34
06/09/2021,-0.3175060655,-0.318,4219.55,4232.99,4237.09,4218.74
06/08/2021,-0.1547069897,-0.155,4227.26,4233.81,4236.74,4208.41
06/07/2021,-0.06667707018,-0.067,4226.52,4229.34,4232.34,4215.66
06/04/2021,0.566802582,0.567,4229.89,4206.05,4233.45,4206.05
06/03/2021,0.03387865239,0.034,4192.85,4191.43,4204.39,4167.93
06/02/2021,0.03090220166,0.031,4208.12,4206.82,4217.37,4198.27
06/01/2021,-0.3434111542,-0.343,4202.04,4216.52,4234.12,4197.59
05/28/2021,-0.1581658462,-0.158,4204.11,4210.77,4218.36,4203.57
05/27/2021,-0.02522644302,-0.025,4200.88,4201.94,4213.38,4197.78
05/26/2021,0.1049720989,0.105,4195.99,4191.59,4202.61,4184.11
05/25/2021,-0.4234487415,-0.423,4188.13,4205.94,4213.42,4182.52
05/24/2021,0.6448193834,0.645,4197.05,4170.16,4209.52,4170.16
05/21/2021,-0.3058573481,-0.306,4155.86,4168.61,4188.72,4151.72
05/20/2021,0.901268083,0.901,4159.12,4121.97,4172.8,4121.97
05/19/2021,0.4204028352,0.42,4115.68,4098.45,4116.93,4061.41
05/18/2021,-0.914799541,-0.915,4127.83,4165.94,4169.15,4125.99
05/17/2021,-0.158995856,-0.159,4163.29,4169.92,4171.92,4142.69
05/14/2021,1.072021852,1.072,4173.85,4129.58,4183.13,4129.58
05/13/2021,0.9204930564,0.92,4112.5,4074.99,4131.58,4074.99
05/12/2021,-1.63440704,-1.634,4063.04,4130.55,4134.73,4056.88
05/11/2021,0.04240616431,0.042,4152.1,4150.34,4162.04,4111.53
05/10/2021,-0.9426978755,-0.943,4188.43,4228.29,4236.39,4188.13
05/07/2021,0.5286983949,0.529,4232.6,4210.34,4238.04,4201.64
05/06/2021,0.7790575514,0.779,4201.62,4169.14,4202.7,4147.33
05/05/2021,-0.2267144834,-0.227,4167.59,4177.06,4187.72,4160.94
05/04/2021,-0.3440981661,-0.344,4164.66,4179.04,4179.04,4128.59
05/03/2021,0.01622145144,0.016,4192.66,4191.98,4209.39,4188.03
04/30/2021,-0.4032776732,-0.403,4181.17,4198.1,4198.1,4174.85
04/29/2021,0.12671951,0.127,4211.47,4206.14,4218.78,4176.81
04/28/2021,-0.04683236403,-0.047,4183.18,4185.14,4201.53,4181.78
04/27/2021,-0.03653077061,-0.037,4186.72,4188.25,4193.35,4176.22
04/26/2021,0.06188725051,0.062,4187.62,4185.03,4194.19,4182.36
04/23/2021,1.000053156,1,4180.17,4138.78,4194.17,4138.78
04/22/2021,-0.8507454813,-0.851,4134.98,4170.46,4179.57,4123.69
04/21/2021,1.090005377,1.09,4173.42,4128.42,4175.02,4126.35
04/20/2021,-0.582807188,-0.583,4134.94,4159.18,4159.18,4118.38
04/19/2021,-0.3957127135,-0.396,4163.26,4179.8,4180.81,4150.47
04/16/2021,0.2714331575,0.271,4185.47,4174.14,4191.31,4170.75
04/15/2021,0.7406226448,0.741,4170.42,4139.76,4173.49,4139.76
04/14/2021,-0.4486815905,-0.449,4124.66,4143.25,4151.69,4120.87
04/13/2021,0.2782014963,0.278,4141.59,4130.1,4148,4124.43
04/12/2021,0.07952074206,0.08,4127.99,4124.71,4131.76,4114.82
04/09/2021,0.7980742705,0.798,4128.8,4096.11,4129.48,4095.51
04/08/2021,0.1765302754,0.177,4097.17,4089.95,4098.19,4082.54
04/07/2021,0.13891991,0.139,4079.95,4074.29,4083.13,4068.31
04/06/2021,-0.03999440569,-0.04,4073.94,4075.57,4086.23,4068.14
04/05/2021,1.077472958,1.077,4077.91,4034.44,4083.42,4034.44
04/01/2021,0.6784746467,0.678,4019.87,3992.78,4020.63,3992.78
03/31/2021,0.1421639675,0.142,3972.89,3967.25,3994.41,3966.98
03/30/2021,-0.1208576605,-0.121,3958.55,3963.34,3968.01,3944.35
03/29/2021,0.0448440661,0.045,3971.09,3969.31,3981.83,3943.25
03/26/2021,1.465872886,1.466,3974.54,3917.12,3978.19,3917.12
03/25/2021,0.7779673862,0.778,3909.52,3879.34,3919.54,3853.5
03/24/2021,-0.78547321,-0.785,3889.14,3919.93,3942.08,3889.07
03/23/2021,-0.6877285656,-0.688,3910.52,3937.6,3949.13,3901.57
03/22/2021,0.6156038075,0.616,3940.59,3916.48,3955.31,3914.16
03/19/2021,-0.001022197008,-0.001,3913.1,3913.14,3930.12,3886.75
03/18/2021,-0.9621854053,-0.962,3915.46,3953.5,3969.62,3910.86
03/17/2021,0.6215866537,0.622,3974.12,3949.57,3983.87,3935.74
03/16/2021,-0.2738078161,-0.274,3962.71,3973.59,3981.04,3953.44
03/15/2021,0.6588958549,0.659,3968.94,3942.96,3970.08,3923.54
03/12/2021,0.4795490914,0.48,3943.34,3924.52,3944.99,3915.21
03/11/2021,0.6078344239,0.608,3939.34,3915.54,3960.27,3915.54
03/10/2021,0.1752316938,0.175,3898.81,3891.99,3917.35,3885.73
03/09/2021,0.6103433863,0.61,3875.44,3851.93,3903.76,3851.93
03/08/2021,-0.5993148458,-0.599,3821.35,3844.39,3881.06,3819.25
03/05/2021,1.274785295,1.275,3841.94,3793.58,3851.69,3730.19
03/04/2021,-1.31097569,-1.311,3768.47,3818.53,3843.67,3723.34
03/03/2021,-1.145706899,-1.146,3819.72,3863.99,3874.47,3818.86
03/02/2021,-0.8543308297,-0.854,3870.29,3903.64,3906.41,3868.57
03/01/2021,1.543522333,1.544,3901.82,3842.51,3914.5,3842.51
02/26/2021,-0.7425136601,-0.743,3811.15,3839.66,3861.08,3789.54
02/25/2021,-2.207977936,-2.208,3829.34,3915.8,3925.02,3814.04
02/24/2021,1.335154155,1.335,3925.43,3873.71,3928.65,3859.6
02/23/2021,0.6300119002,0.63,3881.37,3857.07,3895.98,3805.59
02/22/2021,-0.2329142592,-0.233,3876.5,3885.55,3902.92,3874.71
02/19/2021,-0.3685133991,-0.369,3906.71,3921.16,3930.41,3903.07
02/18/2021,-0.04826525974,-0.048,3913.97,3915.86,3921.98,3885.03
02/17/2021,0.3274212071,0.327,3931.33,3918.5,3933.61,3900.43
02/16/2021,-0.178190227,-0.178,3932.59,3939.61,3950.43,3923.85
02/12/2021,0.5925888052,0.593,3934.83,3911.65,3937.23,3905.78
02/11/2021,-0.0005106730671,-0.001,3916.38,3916.4,3925.99,3890.39
02/10/2021,-0.278005907,-0.278,3909.88,3920.78,3931.5,3884.94
02/09/2021,0.01892345972,0.019,3911.23,3910.49,3918.35,3902.64
02/08/2021,0.5908662356,0.591,3915.59,3892.59,3915.77,3892.59
02/05/2021,0.219941727,0.22,3886.83,3878.3,3894.56,3874.93
02/04/2021,0.9143369493,0.914,3871.74,3836.66,3872.42,3836.66
02/03/2021,-0.263002341,-0.263,3830.17,3840.27,3847.51,3816.68
02/02/2021,0.9090573442,0.909,3826.31,3791.84,3843.09,3791.84
02/01/2021,1.144145134,1.144,3773.86,3731.17,3784.32,3725.62
01/29/2021,-1.68896653,-1.689,3714.24,3778.05,3778.05,3694.12
01/28/2021,0.8421753312,0.842,3787.38,3755.75,3830.5,3755.75
01/27/2021,-2.242997474,-2.243,3750.77,3836.83,3836.83,3732.48
01/26/2021,-0.3453310415,-0.345,3849.62,3862.96,3870.9,3847.78
01/25/2021,0.09554272421,0.096,3855.36,3851.68,3859.23,3797.16
01/22/2021,-0.07205585499,-0.072,3841.47,3844.24,3852.31,3830.41
01/21/2021,-0.1138054575,-0.114,3853.07,3857.46,3861.45,3845.05
01/20/2021,0.9336463831,0.934,3851.85,3816.22,3859.75,3816.22
01/19/2021,0.4503051392,0.45,3798.91,3781.88,3804.53,3780.37
01/15/2021,-0.5405505275,-0.541,3768.25,3788.73,3788.73,3749.62
01/14/2021,-0.5095701681,-0.51,3795.54,3814.98,3823.6,3792.86
01/13/2021,0.200145704,0.2,3809.84,3802.23,3820.96,3791.5
01/12/2021,-0.01131096743,-0.011,3801.19,3801.62,3810.78,3776.51
01/11/2021,-0.09281803983,-0.093,3799.61,3803.14,3817.86,3789.02
01/08/2021,0.2524213313,0.252,3824.68,3815.05,3826.69,3783.6
01/07/2021,1.038061365,1.038,3803.79,3764.71,3811.55,3764.71
01/06/2021,0.9681590432,0.968,3748.14,3712.2,3783.04,3705.34
01/05/2021,0.7798767989,0.78,3726.86,3698.02,3737.83,3695.07
01/04/2021,-1.698980771,-1.699,3700.65,3764.61,3769.99,3662.71
12/31/2020,0.6107246462,0.611,3756.07,3733.27,3760.2,3726.88
12/30/2020,-0.1110757215,-0.111,3732.04,3736.19,3744.63,3730.21
12/29/2020,-0.6125316999,-0.613,3727.04,3750.01,3756.12,3723.31
12/28/2020,0.3311818599,0.331,3735.36,3723.03,3740.51,3723.03
12/24/2020,0.244448475,0.244,3703.06,3694.03,3703.82,3689.32
12/23/2020,-0.09232635335,-0.092,3690.01,3693.42,3711.24,3689.28
12/22/2020,-0.2925842599,-0.293,3687.26,3698.08,3698.26,3676.16
12/21/2020,0.2887945542,0.289,3694.92,3684.28,3702.9,3636.48
12/18/2020,-0.3487007004,-0.349,3709.41,3722.39,3726.7,3685.84
12/17/2020,0.2377714647,0.238,3722.48,3713.65,3725.12,3710.87
12/16/2020,0.1331078796,0.133,3701.17,3696.25,3711.27,3688.57
12/15/2020,0.7694174956,0.769,3694.62,3666.41,3695.29,3659.62
12/14/2020,-0.7558628346,-0.756,3647.49,3675.27,3697.61,3645.84
12/11/2020,0.2018555393,0.202,3663.46,3656.08,3665.91,3633.4
12/10/2020,0.2451402383,0.245,3668.1,3659.13,3678.49,3645.18
12/09/2020,-0.8947700743,-0.895,3672.82,3705.98,3712.39,3660.54
12/08/2020,0.5213070689,0.521,3702.25,3683.05,3708.45,3678.83
12/07/2020,-0.07497164881,-0.075,3691.96,3694.73,3697.41,3678.88
12/04/2020,0.7676507924,0.768,3699.12,3670.94,3699.2,3670.94
12/03/2020,-0.04252674278,-0.043,3666.72,3668.28,3682.73,3657.17
12/02/2020,0.4168285994,0.417,3669.01,3653.78,3670.96,3644.84
12/01/2020,0.4547611407,0.455,3662.45,3645.87,3678.45,3645.87
11/30/2020,-0.3453323721,-0.345,3621.63,3634.18,3634.18,3594.39
11/27/2020,-0.005496695112,-0.005,3638.35,3638.55,3644.31,3629.33
11/25/2020,-0.1609132169,-0.161,3629.65,3635.5,3635.5,3617.76
11/24/2020,1.13756496,1.138,3635.41,3594.52,3642.31,3594.52
11/23/2020,0.3019496358,0.302,3577.59,3566.82,3589.81,3552.77
11/20/2020,-0.608217785,-0.608,3557.54,3579.31,3581.23,3556.85
11/19/2020,0.6310034528,0.631,3581.87,3559.41,3585.22,3543.84
11/18/2020,-1.226436772,-1.226,3567.79,3612.09,3619.09,3567.33
11/17/2020,-0.02160479294,-0.022,3609.53,3610.31,3623.11,3588.68
11/16/2020,0.7430225323,0.743,3626.91,3600.16,3628.51,3600.16
11/13/2020,0.9170825628,0.917,3585.15,3552.57,3593.66,3552.57
11/12/2020,-0.7202463321,-0.72,3537.01,3562.67,3569.02,3518.58
11/11/2020,0.2649289126,0.265,3572.66,3563.22,3581.16,3557
11/10/2020,0.0640652958,0.064,3545.53,3543.26,3557.22,3511.91
11/09/2020,-0.9081673663,-0.908,3550.5,3583.04,3645.99,3547.48
11/06/2020,0.03135385966,0.031,3509.44,3508.34,3521.58,3484.34
11/05/2020,0.7088882131,0.709,3510.45,3485.74,3529.05,3485.74
11/04/2020,1.085584448,1.086,3443.44,3406.46,3486.25,3405.17
11/03/2020,0.9822405395,0.982,3369.02,3336.25,3389.49,3336.25
11/02/2020,0.4259450276,0.426,3310.24,3296.2,3330.14,3279.74
10/30/2020,-0.7174542065,-0.717,3269.96,3293.59,3304.93,3233.94
10/29/2020,1.005135529,1.005,3310.11,3277.17,3341.05,3259.82
10/28/2020,-2.137634331,-2.138,3271.03,3342.48,3342.48,3268.89
10/27/2020,-0.3664252237,-0.366,3390.68,3403.15,3409.51,3388.71
10/26/2020,-1.175386904,-1.175,3400.97,3441.42,3441.42,3364.86
10/23/2020,0.01414182227,0.014,3465.39,3464.9,3466.46,3440.45
10/22/2020,0.4359459066,0.436,3453.49,3438.5,3460.53,3415.34
10/21/2020,-0.1264567968,-0.126,3435.56,3439.91,3464.86,3433.06
10/20/2020,0.1087405288,0.109,3443.12,3439.38,3476.93,3435.65
10/19/2020,-1.910317547,-1.91,3426.92,3493.66,3502.42,3419.93
10/16/2020,-0.2773722628,-0.277,3483.81,3493.5,3515.76,3480.45
10/15/2020,0.8576259801,0.858,3483.34,3453.72,3489.08,3440.89
10/14/2020,-0.762344722,-0.762,3488.67,3515.47,3527.94,3480.55
10/13/2020,-0.624786008,-0.625,3511.93,3534.01,3534.01,3500.86
10/12/2020,0.9771372735,0.977,3534.22,3500.02,3549.85,3499.61
10/09/2020,0.504672411,0.505,3477.13,3459.67,3482.34,3458.07
10/08/2020,0.3654332204,0.365,3446.83,3434.28,3447.28,3428.15
10/07/2020,1.030857778,1.031,3419.45,3384.56,3426.26,3384.56
10/06/2020,-1.401984311,-1.402,3360.95,3408.74,3431.56,3354.54
10/05/2020,1.228294731,1.228,3408.63,3367.27,3409.57,3367.27
10/02/2020,0.2845214349,0.285,3348.44,3338.94,3369.1,3323.69
10/01/2020,-0.1497399487,-0.15,3380.8,3385.87,3397.18,3361.39
09/30/2020,0.6521589484,0.652,3363,3341.21,3393.56,3340.47
09/29/2020,-0.4610674084,-0.461,3335.47,3350.92,3357.92,3327.54
09/28/2020,0.5309097453,0.531,3351.6,3333.9,3360.74,3332.91
09/25/2020,1.909375714,1.909,3298.46,3236.66,3306.88,3228.44
09/24/2020,0.6338844563,0.634,3246.59,3226.14,3278.7,3209.45
09/23/2020,-2.505639873,-2.506,3236.92,3320.11,3323.35,3232.57
09/22/2020,0.6013805659,0.601,3315.57,3295.75,3320.31,3270.95
09/21/2020,-0.1372668974,-0.137,3281.06,3285.57,3285.57,3229.1
09/18/2020,-1.129154281,-1.129,3319.47,3357.38,3362.27,3292.4
09/17/2020,0.303269333,0.303,3357.01,3346.86,3375.17,3328.82
09/16/2020,-0.7545665347,-0.755,3385.49,3411.23,3428.92,3384.45
09/15/2020,-0.1916231626,-0.192,3401.2,3407.73,3419.48,3389.25
09/14/2020,0.5940134857,0.594,3383.54,3363.56,3402.93,3363.56
09/11/2020,-0.3498672712,-0.35,3340.97,3352.7,3368.95,3310.47
09/10/2020,-2.149998828,-2.15,3339.19,3412.56,3425.55,3329.25
09/09/2020,0.8647346149,0.865,3398.96,3369.82,3424.77,3366.84
09/08/2020,-1.187468119,-1.187,3331.84,3371.88,3379.97,3329.27
09/04/2020,-0.7713690063,-0.771,3426.96,3453.6,3479.15,3349.63
09/03/2020,-3.076802235,-3.077,3455.06,3564.74,3564.85,3427.41
09/02/2020,1.046346254,1.046,3580.84,3543.76,3588.11,3535.23
09/01/2020,0.5476929042,0.548,3526.65,3507.44,3528.03,3494.6
08/31/2020,-0.2683967143,-0.268,3500.31,3509.73,3514.77,3493.25
08/28/2020,0.3811496871,0.381,3508.01,3494.69,3509.23,3484.32
08/27/2020,-0.01692901863,-0.017,3484.55,3485.14,3501.38,3468.35
08/26/2020,0.8336304374,0.834,3478.73,3449.97,3481.07,3444.15
08/25/2020,0.2232279282,0.223,3443.62,3435.95,3444.21,3425.84
08/24/2020,0.3858880252,0.386,3431.28,3418.09,3432.09,3413.13
08/21/2020,0.3292961332,0.329,3397.16,3386.01,3399.96,3379.31
08/20/2020,0.7448340713,0.745,3385.51,3360.48,3390.8,3354.69
08/19/2020,-0.5205585245,-0.521,3374.85,3392.51,3399.54,3369.66
08/18/2020,0.08089659408,0.081,3389.78,3387.04,3395.06,3370.15
08/17/2020,0.03342344847,0.033,3381.99,3380.86,3387.59,3379.22
08/14/2020,0.1243818017,0.124,3372.85,3368.66,3378.51,3361.64
08/13/2020,0.01423086616,0.014,3373.43,3372.95,3387.24,3363.35
08/12/2020,0.7417760903,0.742,3380.35,3355.46,3387.89,3355.46
08/11/2020,-1.087427381,-1.087,3333.69,3370.34,3381.01,3326.44
08/10/2020,0.1320008105,0.132,3360.47,3356.04,3363.29,3335.44
08/07/2020,0.3362225116,0.336,3351.28,3340.05,3352.54,3328.72
08/06/2020,0.7820845759,0.782,3349.16,3323.17,3351.03,3318.14
08/05/2020,0.313501358,0.314,3327.77,3317.37,3330.77,3317.37
08/04/2020,0.3006127525,0.301,3306.51,3296.6,3306.84,3286.37
08/03/2020,0.1931112503,0.193,3294.61,3288.26,3302.73,3284.53
07/31/2020,0.0204864774,0.02,3271.12,3270.45,3272.17,3220.26
07/30/2020,0.4474342154,0.447,3246.22,3231.76,3250.92,3204.13
07/29/2020,0.967396087,0.967,3258.44,3227.22,3264.74,3227.22
07/28/2020,-0.4894458409,-0.489,3218.44,3234.27,3243.72,3216.17
07/27/2020,0.6077941761,0.608,3239.41,3219.84,3241.43,3214.25
07/24/2020,-0.09165532626,-0.092,3215.63,3218.58,3227.26,3200.05
07/23/2020,-1.099754252,-1.1,3235.66,3271.64,3279.99,3222.66
07/22/2020,0.6501047664,0.65,3276.02,3254.86,3279.32,3253.1
07/21/2020,-0.3432746319,-0.343,3257.3,3268.52,3277.29,3247.77
07/20/2020,0.8544516777,0.854,3251.84,3224.29,3258.61,3215.16
07/17/2020,0.01612798174,0.016,3224.73,3224.21,3233.52,3205.65
07/16/2020,0.2247254049,0.225,3215.57,3208.36,3220.39,3198.59
07/15/2020,0.01797903273,0.018,3226.56,3225.98,3238.28,3200.76
07/14/2020,1.795861972,1.796,3197.52,3141.11,3200.95,3127.66
07/13/2020,-1.555655397,-1.556,3155.22,3205.08,3235.32,3149.43
07/10/2020,1.033158127,1.033,3185.04,3152.47,3186.82,3136.22
07/09/2020,-0.7594051956,-0.759,3152.05,3176.17,3179.78,3115.7
07/08/2020,0.5350341096,0.535,3169.94,3153.07,3171.8,3136.53
07/07/2020,-0.6669951112,-0.667,3145.32,3166.44,3184.15,3142.93
07/06/2020,0.7742552982,0.774,3179.72,3155.29,3182.59,3155.29
07/02/2020,-0.4335738189,-0.434,3130.01,3143.64,3165.81,3124.52
07/01/2020,0.3200339996,0.32,3115.86,3105.92,3128.44,3101.17
06/30/2020,1.642187398,1.642,3100.29,3050.2,3111.51,3047.83
06/29/2020,1.147886927,1.148,3053.24,3018.59,3053.89,2999.74
06/26/2020,-2.087400755,-2.087,3009.05,3073.2,3073.73,3004.63
06/25/2020,1.219720344,1.22,3083.76,3046.6,3086.25,3024.01
06/24/2020,-2.057218084,-2.057,3050.33,3114.4,3115.01,3032.13
06/23/2020,-0.2360850033,-0.236,3131.29,3138.7,3154.9,3127.12
06/22/2020,0.7574925188,0.757,3117.86,3094.42,3120.92,3079.39
06/19/2020,-1.354970401,-1.355,3097.74,3140.29,3155.53,3083.11
06/18/2020,0.4417018094,0.442,3115.34,3101.64,3120,3093.51
06/17/2020,-0.7219088494,-0.722,3113.49,3136.13,3141.16,3108.03
06/16/2020,-0.1999361226,-0.2,3124.74,3131,3153.45,3076.06
06/15/2020,2.432726738,2.433,3066.59,2993.76,3079.76,2965.66
06/12/2020,-0.9680759612,-0.968,3041.31,3071.04,3088.42,2984.47
06/11/2020,-3.887588722,-3.888,3002.1,3123.53,3123.53,2999.49
06/10/2020,-0.7244617884,-0.724,3190.14,3213.42,3223.27,3181.49
06/09/2020,-0.191079631,-0.191,3207.18,3213.32,3222.71,3193.11
06/08/2020,1.014712868,1.015,3232.39,3199.92,3233.13,3196
06/05/2020,0.951059472,0.951,3193.93,3163.84,3211.72,3163.84
06/04/2020,0.02538919384,0.025,3112.35,3111.56,3128.91,3090.41
06/03/2020,0.7735002743,0.774,3122.87,3098.9,3130.94,3098.9
06/02/2020,0.5233654618,0.523,3080.82,3064.78,3081.07,3051.64
06/01/2020,0.5577896393,0.558,3055.73,3038.78,3062.18,3031.54
05/29/2020,0.6326917165,0.633,3044.31,3025.17,3049.17,2998.61
05/28/2020,-0.5540584453,-0.554,3029.73,3046.61,3068.67,3023.4
05/27/2020,0.6791239036,0.679,3036.13,3015.65,3036.25,2969.75
05/26/2020,-0.4097760379,-0.41,2991.77,3004.08,3021.72,2988.17
05/22/2020,0.2510133817,0.251,2955.45,2948.05,2956.76,2933.59
05/21/2020,-0.721897675,-0.722,2948.51,2969.95,2978.5,2938.57
05/20/2020,0.6087424627,0.609,2971.61,2953.63,2980.29,2953.63
05/19/2020,-0.8699073116,-0.87,2922.94,2948.59,2964.21,2922.35
05/18/2020,1.374465486,1.374,2953.91,2913.86,2968.09,2913.86
05/15/2020,1.192600576,1.193,2863.7,2829.95,2865.01,2816.78
05/14/2020,2.074044387,2.074,2852.5,2794.54,2852.8,2766.64
05/13/2020,-1.600217736,-1.6,2820,2865.86,2874.14,2793.15
05/12/2020,-2.360265351,-2.36,2870.12,2939.5,2945.82,2869.59
05/11/2020,0.509696583,0.51,2930.32,2915.46,2944.25,2903.44
05/08/2020,0.7209084065,0.721,2929.8,2908.83,2932.16,2902.88
05/07/2020,0.1017976138,0.102,2881.19,2878.26,2901.92,2876.48
05/06/2020,-1.204242597,-1.204,2848.42,2883.14,2891.11,2847.65
05/05/2020,-0.01533699562,-0.015,2868.44,2868.88,2898.23,2863.55
05/04/2020,0.9850764296,0.985,2842.74,2815.01,2844.24,2797.85
05/01/2020,-1.337706381,-1.338,2830.71,2869.09,2869.09,2821.61
04/30/2020,-0.6305208962,-0.631,2912.43,2930.91,2930.91,2892.47
04/29/2020,0.7212708072,0.721,2939.51,2918.46,2954.86,2912.16
04/28/2020,-1.600365641,-1.6,2863.39,2909.96,2921.15,2860.71
04/27/2020,0.8347783441,0.835,2878.48,2854.65,2887.72,2852.89
